"id","text","date","truthRating","ratingName","author","headline","named_entities_claim","named_entities_article","keywords","source","sourceURL","link","language"
"http://data.gesis.org/claimskg/claim_review/96d0aef4-f7ed-5f72-9f6f-36ba33becd55","'One man sacrificed for his country. One man opposed a flawed strategy in Iraq. One man had the courage to call for change. One man didn't play politics with the truth. One man stands up to the special interests.'",2008-02-06,3,"TRUE","John McCain","One man found his winning message","Bronze Star,Distinguished Flying Cross,District of Columbia,Donald Rumsfeld,Iraq,John McCain,Legion of Merit,Mitt Romney,NBC,Potomac Primary,Purple Heart,Republican,Ron Paul,Ronald Reagan,San Antonio, Texas,Silver Star,Taxpayers for Common Sense,Time is not on our side,U.S. Air Force,U.S. Air National Guard,U.S. Navy,Vietnam,earmark,pork barrel,pork barrel spending,prisoner of war","Iraq","Iraq","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/feb/07/john-mccain/one-man-found-his-winning-message/","English"
"http://data.gesis.org/claimskg/claim_review/3fb33a93-679d-5971-8c86-d75cfbae2899","When Sarah Palin was in government, Barack Obama was a community organizer.",2008-08-30,1,"FALSE","John McCain","Palin was a sports reporter when Obama was organizing","2000 U.S. Census,Alaska,Chris Wallace,Columbia University,Harvard Law School,Iraq,John McCain,Kuwait,NBC,Sarah Palin,University of Idaho,Wasilla,asbestos,s wonderful,war in Iraq","Barack Obama,Sarah Palin,community organizer","Candidate Biography","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/aug/31/john-mccain/palin-was-a-sports-reporter-when-obama-was-organiz/","English"
"http://data.gesis.org/claimskg/claim_review/883e2f70-32fc-59e3-9541-07dcdeffa331","'In the first round of repayments'  from financial institutions that received TARP money, 'the government has actually turned a profit.'",2009-06-09,3,"TRUE","Barack Obama","Obama says government has so far turned a profit on money used to stabilize banks","American Bankers Association,Barack Obama,Capital Purchase Program,Heritage Foundation,Troubled Assets Relief Program,White House,how we got,interest rate,preferred stock","","Economy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jun/10/barack-obama/obama-says-government-has-so-far-turned-profit-mon/","English"
"http://data.gesis.org/claimskg/claim_review/3e700d1c-5202-5644-aab8-617e629aa025","'The nuclear test conducted in our nation this time is the Earth's 2,054th nuclear test. The five permanent members of the U.N. Security Council have conducted 99.99 percent of the total nuclear tests.'",2009-05-29,3,"TRUE","North Korean foreign ministry","North Korea contends that the five permanent members of the U.N. Security Council have conducted 99.99 percent of all nuclear tests","1974, India,2009, North Korea,India,Israel,Korean Central News Agency,Natural Resources Defense Council,North Korea,Nuclear Weapon,Pakistan,PolitiFact,U.N. Security Council,United Nations,United Nations Security Council,five permanent members,nuclear weapon,nuclear weapon test,nuclear weapons testing,tested a nuclear device,totalitarian","U.N. Security Council","Military","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/may/29/north-korea/north-korea-contends-five-permanent-members-un-sec/","English"
"http://data.gesis.org/claimskg/claim_review/75738b3b-474c-500a-9c11-a9436e761541","'Three out of the 18 benchmarks of the (GAO) have been fulfilled. Even among Republican math, that is a failing grade.'",2007-11-15,3,"TRUE","Bill Richardson","Yep, 3 out of 18","Government Accountability Office,Iraq,White House","","Iraq","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/nov/15/bill-richardson/yep-3-out-of-18/","English"
"http://data.gesis.org/claimskg/claim_review/00e764f8-da9c-582c-93e1-2e20c2573496","Rep. Adam Putnam was silent when Rush Limbaugh called Sonia Sotomayor a racist.",2009-07-13,1,"FALSE","Presente.org","Ad on Rush Limbaugh and Sonia Sotomayor gets Adam Putnam's position wrong","4-minute,Adam Putnam,Ancona,Florida agriculture commissioner,John Mica,Latino,Orlando Sentinel,Presente.org,Republican,Rush Limbaugh,Sonia Sotomayor,Sotomayor nomination,U.S. Supreme Court,bigot","Adam Putnam,Rush Limbaugh,Sonia Sotomayor","Sotomayor Nomination,Supreme Court","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jul/14/presente/rush-limbaugh-sonia-sotomayor-adam-putnam/","English"
"http://data.gesis.org/claimskg/claim_review/2ce133cf-7a0e-5da6-868c-4fbd2a27c5e0","McCain voted 19 times against a minimum-wage increase.",2008-08-27,3,"TRUE","Joe Biden","The Democrats counted correctly","Barack Obama,Iraq,Joe Biden,John McCain,Mike Enzi,Ted Kennedy,To show,Wyoming,minimum wage","","Federal Budget","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/aug/28/joe-biden/the-democrats-counted-correctly/","English"
"http://data.gesis.org/claimskg/claim_review/e6d9a46b-f88c-5c67-8dc2-d435cfd6df88","'When the salmonella source was finally identified, FDA officials had to wait for industry approval before they could go live with the [peanut] recall.'",2009-02-04,3,"TRUE","Rosa DeLauro","Congresswoman's portrait of a toothless FDA is correct","Bill Marler,Center for Food Safety and Applied Nutrition,Federal Food, Drug, and Cosmetic Act,Food and Drug Administration,Peanut Corporation of America,Rosa DeLauro,infant formula,personal injury lawyer,salmonella,time you","salmonella","Consumer Safety","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/feb/19/rosa-delauro/congresswoman-portrait-toothless-fda-accurate-thou/","English"
"http://data.gesis.org/claimskg/claim_review/78486f2b-2a1e-5e14-ac03-3c4798e0e86a","President Barack Obama suggested on national TV that the Democratic health care bill 'will have government decide' that a healthy, 100-year-old woman in need of a pacemaker 'should take a pain pill' instead.",2009-07-28,1,"FALSE","Dan Lungren","Lungren says Obama would have government require a centenarian to get a pill, not a pacemaker","ABC News,Barack Obama,Charles Gibson,Dan Lungren,Diane Sawyer,Medicaid,Medicare,Republican,arrhythmia,pain pill,painkiller,that — that","Barack Obama,pain pill","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/aug/03/dan-lungren/lungren-says-obama-would-have-government-require-c/","English"
"http://data.gesis.org/claimskg/claim_review/f714ec7f-2538-53a6-8943-a2c40f627a3c","'Sen. Obama has always had a 100 percent prochoice rating.'",2008-02-04,3,"TRUE","Barack Obama","Obama voted consistently for abortion rights","Barack Obama,Illinois state Senate,NARAL Prochoice America,National Organization for Women,Planned Parenthood,Planned Parenthood Action Fund,Rosa DeLauro,Super Tuesday,U.S. Senate,abortion,partial-birth abortion,prochoice","prochoice","Abortion","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/feb/06/barack-obama/obama-voted-consistently-for-abortion-rights/","English"
"http://data.gesis.org/claimskg/claim_review/ec388c18-3088-595d-b4bf-be23c385170c","Barack Obama's plan calls for 'mandates and fines for small businesses.'",2008-10-07,1,"FALSE","John McCain","Small businesses exempt from Obama's plan","Barack Obama,John McCain,Medicaid,State Children’s Health Insurance Program,second presidential debate","Barack Obama","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/oct/08/john-mccain/small-businesses-exempt-from-obamas-plan/","English"
"http://data.gesis.org/claimskg/claim_review/d24d76bb-3ade-5ed8-b716-675e577dac3f","Sen. Obama wants to 'enact the single largest tax increase since the Second World War.'",2008-06-10,1,"FALSE","John McCain","Two wrongs don't make a right","Barack Obama,Brookings Institution,Carnegie Mellon University,Congressional Budget Office,GDP,Gross Domestic Product,Hillary Clinton,John McCain,Leonard Burman,Lyndon Johnson,PolitiFact,Revenue and Expenditure Control Act of 1968,Second World War,Tax Policy Center,U.S. Treasury Department,Urban Institute,Urban-Brookings Tax Policy Center,Vietnam War,Washington, D.C,World War II,conservative,get-go,low — low","Second World War","Taxes","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jun/11/john-mccain/two-wrongs-dont-make-a-right/","English"
"http://data.gesis.org/claimskg/claim_review/65ed33aa-3b4a-5bb0-aaaa-ba151a130776","'What happens is people like Warren Buffett — and he says this himself...pay 15 percent on the millions of dollars that they earn from wealth income... while their secretary is paying a higher rate on her work income. It's not right.'",2007-09-20,3,"TRUE","John Edwards","Rich man, low tax","Hillary Clinton,Internal Revenue Service,Warren Buffett,capital gains tax,dividend","Warren Buffett","Taxes","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/oct/17/john-edwards/rich-man-low-tax/","English"
"http://data.gesis.org/claimskg/claim_review/94a67bb8-0910-5d6b-a8c2-3dec398d92e2","In the Illinois Legislature, Barack Obama 'voted 'present,' instead of yes or no' on seven votes involving abortion rights.",2007-12-20,3,"TRUE","Hillary Clinton","He voted """"present,"""" which is similar to """"no""""","Barack Obama,EMILY's List,Hillary Clinton,Hillary Clinton campaign,Illinois Senate,Illinois state Senate,John Edwards,Kate Michelman,NARAL Prochoice America,National Organization for Women,Planned Parenthood,Rosa DeLauro,Super Tuesday,a bad,abortion,abortion rights,abortion rights movement,parental notification,partial-birth abortion,political action committee,pro-choice,prochoice","Barack Obama,abortion","Abortion","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/feb/06/hillary-clinton/he-voted-present-which-is-similar-to-no/","English"
"http://data.gesis.org/claimskg/claim_review/cec8ad41-aad7-50de-918e-7a2350369840","Sarah Palin 'has more experience than Barack Obama.'",2008-08-31,1,"FALSE","Fred Thompson","Palin does not exceed Obama","2000 U.S. Census,Alaska,Alaska Oil and Gas Conservation Commission,Anchorage Daily News,Barack Obama,Bill Clinton,CNN,Frank Murkowski,Fred Meyer,Fred Thompson,Harvard Law School,Joe Biden,John McCain,Republican,Sarah Palin,U.S. Senator,University of Chicago Law School,University of Idaho,Wasilla,all-terrain vehicle,getting back","Barack Obama,Sarah Palin","Candidate Biography","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/sep/02/fred-thompson/palin-does-not-exceed-obama/","English"
"http://data.gesis.org/claimskg/claim_review/8f194a62-e435-5f01-acf8-5b902819051c","The omnibus spending bill has '9,427 pork barrel items.'",2009-02-25,3,"TRUE","John McCain","McCain says Omnibus bill packed with earmarks and pork","CNN,Capitol Hill,Hawaii,John Boehner,John McCain,McClatchy News Service,Taxpayers for Common Sense,earmark,pork barrel","omnibus spending bill,pork barrel","Federal Budget","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/feb/25/john-mccain/mccain-says-omnibus-bill-packed-earmarks-and-pork/","English"
"http://data.gesis.org/claimskg/claim_review/619dbc12-8ef1-5c59-ac54-bb0c50d380bf","Both McCain and Bush favor tax breaks for oil companies.",2008-03-05,1,"FALSE","Campaign to Defend America","McCain voted against Bush's energy bill","Barack Obama,Bush administration,Energy Policy Act of 2005,George W. Bush,Hillary Clinton,John McCain,conscience vote,ethanol,pay at the pump","","Energy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/mar/17/campaign-defend-america/mccain-voted-against-bushs-energy-bill/","English"
"http://data.gesis.org/claimskg/claim_review/00e2be59-abfa-5292-9fb9-a9f7513128c4","John McCain said last year he didn't know of a solution to the mortgage crisis.",2008-09-16,3,"TRUE","Barack Obama","McCain said he had confidence in Paulson","Barack Obama,Bear Stearns,I can't come down,John McCain,Last September,Lehman Brothers,Nasdaq","John McCain","Economy,Housing","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/sep/16/barack-obama/mccain-said-he-had-confidence-in-paulson/","English"
"http://data.gesis.org/claimskg/claim_review/06a9b32d-d3c6-5fe9-b2de-1395d4d3cf97","'I've spent 20 years devoted to working on behalf of families who are having a tough time and are seeking out the American dream.'",2008-02-26,3,"TRUE","Barack Obama","20 years is an accurate count","Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,Brian Williams,Columbia University,Democratic National Convention,Harvard Law School,Hillary Clinton,Illinois state Senate,Michelle Robinson,Obama wins,Reuters,Sidley Austin,Substantive Due Process,University of Chicago,University of Chicago law school,computer terminal","American dream","Candidate Biography","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/mar/07/barack-obama/20-years-is-an-accurate-count/","English"
"http://data.gesis.org/claimskg/claim_review/41e11b63-4420-553a-bf82-e7c7f4e3a6ad","There is a provision in the economic stimulus plan that means that 'students cannot meet together in their dorms, if that dorm has been repaired with this federal money, and have a prayer group or a Bible study.'",2009-02-05,1,"FALSE","Jim DeMint","DeMint says stimulus plan would bar students from having prayer meetings in dorms","ACLU,American Center for Law & Justice,American Civil Liberties Union,Americans United for Separation of Church and State,Barry Lynn,First Amendment,Good News Club,Heritage Foundation,Intervarsity Christian Fellowship,Jim DeMint,National Prayer Breakfast,Pat Robertson,Robert Alt,South Carolina,argues,bill.'   'Keep,fellowship of Christian athletes","","Economy,Education,Stimulus","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/feb/13/jim-demint/demint-stimulus-prayer-dorms-religion/","English"
